92.89
93.77
90.65
63.13
92.46
89.6
73.01
92.79
41.8
47.8
72.18
74.09
61.16
10.0
92.05
87.31
11.38
80.21
93.87
93.62
93.7
89.75
93.94
89.36
55.97
92.3
86.09
93.62
82.78
92.16
79.67
78.27
47.79
91.33
90.93
79.16
91.69
92.48
83.69
68.77
57.72
61.85
77.47
56.75
47.84
94.47
85.7
92.93
60.12
61.46
34.12
21.22
69.17
89.94
67.9
92.27
91.6
78.51
88.78
90.85
91.05
75.3
92.43
48.52
93.84
37.79
73.24
93.48
90.09
91.91
93.14
81.43
76.02
91.72
21.99
93.06
74.68
24.52
92.99
88.77
70.79
88.52
89.82
82.06
89.53
54.62
93.8
81.25
92.52
93.92
85.95
93.11
90.23
94.02
92.73
89.94
93.07
92.89
22.01
85.55
77.96
82.18
67.33
92.19
92.41
76.17
83.02
71.83
93.9
89.9
73.84
86.52
92.61
67.18
94.35
92.01
94.09
71.03
39.72
92.02
93.0
10.0
83.54
90.51
94.17
91.18
65.36
72.67
93.94
88.46
78.5
81.84
91.0
74.92
93.14
92.85
10.84
90.9
84.54
57.48
92.38
66.8
67.22
70.11
10.32
43.1
91.11
85.76
92.27
84.81
94.06
91.37
14.28
10.0
92.13
92.42
77.74
85.64
24.5
75.33
92.91
78.31
90.86
72.92
36.74
25.27
71.18
79.8
23.64
92.19
46.95
84.97
28.22
72.16
71.46
93.55
75.33
89.12
45.3
70.26
79.77
71.91
89.56
77.28
90.63
82.7
92.47
75.82
92.33
76.29
93.39
93.87
92.41
92.23
90.16
19.83
14.39
91.6
70.85
93.07
